name,unit,grams
"שניצל אמיתי מבשר הודו, עוף טוב",קילוגרם,1000
"שניצל הודו, בבלילה, מטוגן בשמן תירס",יחידה,115
"שניצל הודו, בבלילה, מטוגן בשמן תירס",גרמים,1
"שניצל הודו, בבלילה, מטוגן בשמן תירס",קילוגרם,1000
"שניצל הודו ,בבלילה, ללא פירורי לחם, מטוגן בשמן קנולה",יחידה,115
"שניצל הודו ,בבלילה, ללא פירורי לחם, מטוגן בשמן קנולה",גרמים,1
"שניצל הודו ,בבלילה, ללא פירורי לחם, מטוגן בשמן קנולה",קילוגרם,1000
"שניצל עוף, בציפוי שומשום/עדין,רצועוף, אצבעות, מאמא עוף",יחידה,120
"שניצל עוף, בציפוי שומשום/עדין,רצועוף, אצבעות, מאמא עוף",גרמים,1
"שניצל עוף, בציפוי שומשום/עדין,רצועוף, אצבעות, מאמא עוף",קילוגרם,1000
"שניצל הודו, בבלילה, מטוגן בשמן קנולה",יחידה,115
"שניצל הודו, בבלילה, מטוגן בשמן קנולה",גרמים,1
"שניצל הודו, בבלילה, מטוגן בשמן קנולה",קילוגרם,1000
"שניצל אמיתי, כולל מעודן, עוף טוב",יחידה,100
"שניצל אמיתי, כולל מעודן, עוף טוב",גרמים,1
"שניצל אמיתי, כולל מעודן, עוף טוב",קילוגרם,1000
שניצל דינוזאור/שניצל דובונים/חיות הקוטב או שניצלונים בציפוי מעודן ,יחידה,100
שניצל דינוזאור/שניצל דובונים/חיות הקוטב או שניצלונים בציפוי מעודן ,גרמים,1
שניצל דינוזאור/שניצל דובונים/חיות הקוטב או שניצלונים בציפוי מעודן ,אריזה,700
שניצל דינוזאור/שניצל דובונים/חיות הקוטב או שניצלונים בציפוי מעודן ,קילוגרם,1000
"בשר הודו לבן, צלוי, לפנ אם נאכל עם עור",גרמים,1
"בשר הודו לבן, צלוי, לפנ אם נאכל עם עור",מנה קטנה,79
"בשר הודו לבן, צלוי, לפנ אם נאכל עם עור",מנה בינונית,175
"בשר הודו לבן, צלוי, לפנ אם נאכל עם עור",מנה גדולה,239
"בשר הודו לבן, צלוי, לפנ אם נאכל עם עור",קילוגרם,1000
"בשר הודו, חזה, מוקפץ עם פלפל ירוק בשמן קנולה",גרמים,1
"בשר הודו, חזה, מוקפץ עם פלפל ירוק בשמן קנולה",מנה קטנה,79
"בשר הודו, חזה, מוקפץ עם פלפל ירוק בשמן קנולה",מנה בינונית,175
"בשר הודו, חזה, מוקפץ עם פלפל ירוק בשמן קנולה",מנה גדולה,239
"בשר הודו, חזה, מוקפץ עם פלפל ירוק בשמן קנולה",קילוגרם,1000
"שניצל הודו מצופה שומשום, חטיפים, עוף טוב",יחידה,100
"שניצל הודו מצופה שומשום, חטיפים, עוף טוב",גרמים,1
"שניצל הודו מצופה שומשום, חטיפים, עוף טוב",קילוגרם,1000
"בשר הודו לבן, צלוי, נאכל ללא עור",גרמים,1
"בשר הודו לבן, צלוי, נאכל ללא עור",מנה קטנה,79
"בשר הודו לבן, צלוי, נאכל ללא עור",מנה בינונית,175
"בשר הודו לבן, צלוי, נאכל ללא עור",מנה גדולה,240
"בשר הודו לבן, צלוי, נאכל ללא עור",קילוגרם,1000
"בשר הודו, חזה מטוגן בשמן זית",יחידה,115
"בשר הודו, חזה מטוגן בשמן זית",גרמים,1
"בשר הודו, חזה מטוגן בשמן זית",קילוגרם,1000
"בשר הודו לבן, צלוי, נאכל עם עור",גרמים,1
"בשר הודו לבן, צלוי, נאכל עם עור",מנה קטנה,79
"בשר הודו לבן, צלוי, נאכל עם עור",מנה בינונית,175
"בשר הודו לבן, צלוי, נאכל עם עור",מנה גדולה,239
"בשר הודו לבן, צלוי, נאכל עם עור",קילוגרם,1000
"בשר הודו, חזה, צלוי עם שמן סויה",גרמים,1
"בשר הודו, חזה, צלוי עם שמן סויה",מנה קטנה,79
"בשר הודו, חזה, צלוי עם שמן סויה",מנה בינונית,175
"בשר הודו, חזה, צלוי עם שמן סויה",מנה גדולה,239
"בשר הודו, חזה, צלוי עם שמן סויה",קילוגרם,1000
"בשר הודו, חזה, מטוגן בשמן סויה",יחידה,115
"בשר הודו, חזה, מטוגן בשמן סויה",גרמים,1
"בשר הודו, חזה, מטוגן בשמן סויה",קילוגרם,1000
"בשר הודו, חזה, בשר ועור, לא מבושל",גרמים,1
"בשר הודו, חזה, בשר ועור, לא מבושל",קילוגרם,1000
"בשר הודו אדום, כהה, מטוגן בשמן זית",גרמים,1
"בשר הודו אדום, כהה, מטוגן בשמן זית",מנה,514
"בשר הודו אדום, כהה, מטוגן בשמן זית",קילוגרם,1000
"שניצלונים  מבשר הודו, עוף טוב",יחידה,25
"שניצלונים  מבשר הודו, עוף טוב",גרמים,1
"שניצלונים  מבשר הודו, עוף טוב",אריזה,700
"שניצלונים  מבשר הודו, עוף טוב",קילוגרם,1000
"שניצל עוף ותירס, מאמא עוף",יחידה,100
"שניצל עוף ותירס, מאמא עוף",גרמים,1
"שניצל עוף ותירס, מאמא עוף",קילוגרם,1000
"שניצלוני /נגיסי/כוכבי/טבעות עוף, מאמא עוף",יחידה,25
"שניצלוני /נגיסי/כוכבי/טבעות עוף, מאמא עוף",יחידה קטנה,25
"שניצלוני /נגיסי/כוכבי/טבעות עוף, מאמא עוף",גרמים,1
"שניצלוני /נגיסי/כוכבי/טבעות עוף, מאמא עוף",אריזה,700
"שניצלוני /נגיסי/כוכבי/טבעות עוף, מאמא עוף",קילוגרם,1000
"בשר הודו אדום, צלוי, נאכל ללא עור",גרמים,1
"בשר הודו אדום, צלוי, נאכל ללא עור",מנה קטנה,79
"בשר הודו אדום, צלוי, נאכל ללא עור",מנה בינונית,175
"בשר הודו אדום, צלוי, נאכל ללא עור",מנה גדולה,240
"בשר הודו אדום, צלוי, נאכל ללא עור",קילוגרם,1000
"שווארמה ביתית, מבשר הודו כהה, ללא תוספת שמן בבישול",כף,25
"שווארמה ביתית, מבשר הודו כהה, ללא תוספת שמן בבישול",כפית,10
"שווארמה ביתית, מבשר הודו כהה, ללא תוספת שמן בבישול",גרמים,1
"שווארמה ביתית, מבשר הודו כהה, ללא תוספת שמן בבישול",מנה קטנה,79
"שווארמה ביתית, מבשר הודו כהה, ללא תוספת שמן בבישול",מנה בינונית,175
"שווארמה ביתית, מבשר הודו כהה, ללא תוספת שמן בבישול",מנה גדולה,239
"שווארמה ביתית, מבשר הודו כהה, ללא תוספת שמן בבישול",קילוגרם,1000
"בשר הודו אדום, צלוי, שווארמה, הוד חפר",כף,25
"בשר הודו אדום, צלוי, שווארמה, הוד חפר",כפית,10
"בשר הודו אדום, צלוי, שווארמה, הוד חפר",גרמים,1
"בשר הודו אדום, צלוי, שווארמה, הוד חפר",מנה קטנה,79
"בשר הודו אדום, צלוי, שווארמה, הוד חפר",מנה בינונית,175
"בשר הודו אדום, צלוי, שווארמה, הוד חפר",מנה גדולה,239
"בשר הודו אדום, צלוי, שווארמה, הוד חפר",קילוגרם,1000
"שווארמה ביתית, מבשר בקר ללא תוספת שומן בבישול",כף,25
"שווארמה ביתית, מבשר בקר ללא תוספת שומן בבישול",כפית,10
"שווארמה ביתית, מבשר בקר ללא תוספת שומן בבישול",גרמים,1
"שווארמה ביתית, מבשר בקר ללא תוספת שומן בבישול",מנה קטנה,79
"שווארמה ביתית, מבשר בקר ללא תוספת שומן בבישול",מנה בינונית,175
"שווארמה ביתית, מבשר בקר ללא תוספת שומן בבישול",מנה גדולה,239
"שווארמה ביתית, מבשר בקר ללא תוספת שומן בבישול",קילוגרם,1000
"בשר הודו אדום, בשר בלבד, לא מבושל",גרמים,1
"בשר הודו אדום, בשר בלבד, לא מבושל",קילוגרם,1000
"בשר הודו, ירך, מטוגן בשמן זית",גרמים,1
"בשר הודו, ירך, מטוגן בשמן זית",מנה,314
"בשר הודו, ירך, מטוגן בשמן זית",קילוגרם,1000
"שניצל עוף, בציפוי מעודן, מופחת נתרן, עוף טוב",יחידה,100
"שניצל עוף, בציפוי מעודן, מופחת נתרן, עוף טוב",גרמים,1
"שניצל עוף, בציפוי מעודן, מופחת נתרן, עוף טוב",קילוגרם,1000
"בשר הודו, רגל, בשר ועור, לא מבושל",גרמים,1
"בשר הודו, רגל, בשר ועור, לא מבושל",מנה,514
"בשר הודו, רגל, בשר ועור, לא מבושל",קילוגרם,1000
"בשר הודו, ירך, בשר עם עצמות ועור, לא מבושל",גרמים,1
"בשר הודו, ירך, בשר עם עצמות ועור, לא מבושל",קילוגרם,1000
"בשר הודו, ירך, צלוי, עם עצמות ועור",גרמים,1
"בשר הודו, ירך, צלוי, עם עצמות ועור",מנה,314
"בשר הודו, ירך, צלוי, עם עצמות ועור",קילוגרם,1000
"בשר הודו, לבן או אדום, צלוי, נאכל ללא עור",גרמים,1
"בשר הודו, לבן או אדום, צלוי, נאכל ללא עור",מנה קטנה,79
"בשר הודו, לבן או אדום, צלוי, נאכל ללא עור",מנה בינונית,175
"בשר הודו, לבן או אדום, צלוי, נאכל ללא עור",מנה גדולה,239
"בשר הודו, לבן או אדום, צלוי, נאכל ללא עור",קילוגרם,1000
"בשר הודו, לבן או אדום, צלוי, נאכל עם עור",גרמים,1
"בשר הודו, לבן או אדום, צלוי, נאכל עם עור",מנה קטנה,79
"בשר הודו, לבן או אדום, צלוי, נאכל עם עור",מנה בינונית,175
"בשר הודו, לבן או אדום, צלוי, נאכל עם עור",מנה גדולה,239
"בשר הודו, לבן או אדום, צלוי, נאכל עם עור",קילוגרם,1000
"בשר הודו, שווארמה אמיתית, מאמא עוף",כף,25
"בשר הודו, שווארמה אמיתית, מאמא עוף",כפית,10
"בשר הודו, שווארמה אמיתית, מאמא עוף",גרמים,1
"בשר הודו, שווארמה אמיתית, מאמא עוף",מנה קטנה,79
"בשר הודו, שווארמה אמיתית, מאמא עוף",מנה בינונית,175
"בשר הודו, שווארמה אמיתית, מאמא עוף",מנה גדולה,239
"בשר הודו, שווארמה אמיתית, מאמא עוף",קילוגרם,1000
"בשר הודו, חזה, מבושל ברסק עגבניות ושמן סויה",גרמים,1
"בשר הודו, חזה, מבושל ברסק עגבניות ושמן סויה",מנה קטנה,87
"בשר הודו, חזה, מבושל ברסק עגבניות ושמן סויה",מנה בינונית,192
"בשר הודו, חזה, מבושל ברסק עגבניות ושמן סויה",מנה גדולה,263
"בשר הודו, חזה, מבושל ברסק עגבניות ושמן סויה",קילוגרם,1000
"בשר הודו, לבן או אדום, מבושל, נאכל ללא עור",גרמים,1
"בשר הודו, לבן או אדום, מבושל, נאכל ללא עור",מנה קטנה,79
"בשר הודו, לבן או אדום, מבושל, נאכל ללא עור",מנה בינונית,175
"בשר הודו, לבן או אדום, מבושל, נאכל ללא עור",מנה גדולה,239
"בשר הודו, לבן או אדום, מבושל, נאכל ללא עור",קילוגרם,1000
"בשר הודו, מבושל עם בצל, ללא תוספת שומן בבישול",גרמים,1
"בשר הודו, מבושל עם בצל, ללא תוספת שומן בבישול",מנה קטנה,87
"בשר הודו, מבושל עם בצל, ללא תוספת שומן בבישול",מנה בינונית,192
"בשר הודו, מבושל עם בצל, ללא תוספת שומן בבישול",מנה גדולה,263
"בשר הודו, מבושל עם בצל, ללא תוספת שומן בבישול",קילוגרם,1000
"בשר הודו, מעושן, נאכל עם עור",פרוסה,16
"בשר הודו, מעושן, נאכל עם עור",גרמים,1
"בשר הודו, מעושן, נאכל עם עור",קילוגרם,1000
"מעורב ירושלמי מחזה הודו, לבבות ובצל מטוגן בשמן סויה",גרמים,1
"מעורב ירושלמי מחזה הודו, לבבות ובצל מטוגן בשמן סויה",מנה קטנה,150
"מעורב ירושלמי מחזה הודו, לבבות ובצל מטוגן בשמן סויה",מנה בינונית,200
